date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
02-11-2020,PA,6,0,0,10854,124,2060
02-11-2020,PR,7,0,68,0,51,864
02-11-2020,RI,3,0,22,1060,9,232
02-11-2020,SC,10,19,204,13792,88,894
02-11-2020,SD,1,34,0,446,0,526
02-11-2020,TN,26,33,426,34323,191,3161
02-11-2020,TX,20,0,1692,21880,0,5455
02-11-2020,UT,0,50,138,6583,0,1196
02-11-2020,VA,3,27,214,14659,97,1026
02-11-2020,VT,0,0,3,245,0,23
02-11-2020,WA,0,40,103,18210,47,787
02-11-2020,WI,3,100,352,5413,0,3505
02-11-2020,WV,1,0,84,6553,33,352
02-11-2020,WY,0,16,0,2589,0,444
01-11-2020,AK,1,7,0,-351,5,351
01-11-2020,AL,6,0,0,5383,0,1700
01-11-2020,AR,0,17,225,0,106,0
01-11-2020,AZ,2,66,222,12748,112,1527
01-11-2020,CA,41,0,791,136469,0,4529
01-11-2020,CO,3,25,0,11501,0,2560
01-11-2020,CT,0,0,0,0,0,0
01-11-2020,DC,0,0,34,10891,11,103
01-11-2020,DE,2,0,25,1445,0,175
01-11-2020,FL,28,67,0,44294,0,4805
01-11-2020,GA,2,21,0,0,0,1192
01-11-2020,GU,0,0,16,102,4,9
01-11-2020,HI,3,8,8,0,5,68
01-11-2020,IA,1,0,156,4531,57,2212
01-11-2020,ID,3,22,74,1503,0,798
01-11-2020,IL,25,0,692,71478,284,6980
01-11-2020,KS,0,0,145,0,53,0
01-11-2020,KY,4,0,236,0,0,1423
01-11-2020,LA,7,0,0,18376,70,1071
01-11-2020,MA,22,13,113,15585,55,1131
01-11-2020,MD,5,85,127,9644,0,864
01-11-2020,ME,0,2,5,0,1,47
01-11-2020,MI,0,0,398,0,167,0
01-11-2020,MN,18,64,176,13387,0,2200
01-11-2020,MO,2,0,494,6212,214,2349
01-11-2020,MS,14,0,171,0,76,340
01-11-2020,MT,1,7,0,2095,0,694
01-11-2020,NC,5,0,328,38152,0,2057
01-11-2020,ND,7,16,38,602,0,1150
01-11-2020,NE,6,9,0,2327,0,1087
01-11-2020,NH,0,1,0,1948,0,130
01-11-2020,NJ,4,33,213,0,101,2126
01-11-2020,NM,8,56,0,9052,0,742
01-11-2020,NV,4,0,165,3987,58,716
01-11-2020,NY,17,0,259,146680,117,2255
01-11-2020,OH,2,88,453,49775,247,3303
01-11-2020,OK,8,22,322,0,0,1349
01-11-2020,OR,14,0,61,6479,23,532
01-11-2020,PA,5,0,0,13176,120,1909
01-11-2020,PR,10,0,62,0,43,403
01-11-2020,RI,3,27,22,2293,9,480
01-11-2020,SC,1,14,190,23891,93,1411
01-11-2020,SD,12,38,0,1301,0,1332
01-11-2020,TN,0,1,428,10646,181,754
01-11-2020,TX,53,0,1631,34119,0,71734
01-11-2020,UT,10,63,130,4718,0,1854
01-11-2020,VA,1,43,228,20635,98,1202
01-11-2020,VT,0,0,1,415,0,17
01-11-2020,WA,0,49,112,22809,47,1147
01-11-2020,WI,18,123,343,14569,0,3553
01-11-2020,WV,0,0,76,8669,29,423
01-11-2020,WY,0,3,0,0,0,425
31-10-2020,AK,1,7,0,17430,6,454
31-10-2020,AL,35,0,0,8989,0,1789
31-10-2020,AR,25,35,226,9324,100,1316
31-10-2020,AZ,45,68,197,10684,104,1901
31-10-2020,CA,55,0,771,152707,0,5087
31-10-2020,CO,7,33,0,12015,0,2924
31-10-2020,CT,0,0,0,0,0,0
31-10-2020,DC,0,0,29,0,11,122
31-10-2020,DE,4,0,23,2001,0,200
31-10-2020,FL,42,156,0,50628,0,2283
31-10-2020,GA,24,93,0,24522,0,2565
31-10-2020,GU,0,0,14,370,4,53
31-10-2020,HI,1,7,11,0,4,100
31-10-2020,IA,10,0,153,3610,55,2570
31-10-2020,ID,11,23,74,2041,0,1064
31-10-2020,IL,56,0,680,84737,290,7899
31-10-2020,IN,46,162,515,10760,174,3465
31-10-2020,KS,0,0,145,0,53,0
31-10-2020,KY,9,112,236,17973,0,1977
31-10-2020,LA,0,0,0,0,79,0
31-10-2020,MA,16,33,118,16830,53,1430
31-10-2020,MD,10,70,126,11187,0,967
31-10-2020,ME,1,0,5,0,1,98
31-10-2020,MI,34,0,398,45491,167,4018
31-10-2020,MN,20,151,176,14452,0,3007
31-10-2020,MO,99,0,464,7887,189,2986
31-10-2020,MS,6,0,171,0,76,824
31-10-2020,MT,11,23,0,5401,0,885
31-10-2020,NC,46,0,345,46560,0,2805
31-10-2020,ND,12,32,46,693,0,1461
31-10-2020,NE,9,56,0,3425,0,1495
31-10-2020,NH,1,2,0,6248,0,200
31-10-2020,NJ,11,75,216,80236,91,1751
31-10-2020,NM,11,64,0,10252,0,581
31-10-2020,NV,0,0,165,3925,58,977
31-10-2020,NY,3,0,248,134913,122,2049
31-10-2020,OH,10,163,432,54829,235,2915
31-10-2020,OK,11,111,322,14352,0,1267
31-10-2020,OR,2,34,61,5547,23,596
31-10-2020,PA,28,0,0,16651,120,2510
31-10-2020,PR,2,0,61,0,39,285
31-10-2020,RI,3,49,19,3151,9,534
31-10-2020,SC,39,48,197,12672,80,1018
31-10-2020,SD,10,23,0,1443,0,1433
31-10-2020,TN,12,42,441,8500,177,1184
31-10-2020,TX,90,0,1631,71911,0,7145
31-10-2020,UT,3,68,132,5580,0,1724
31-10-2020,VA,11,93,228,18236,104,1551
31-10-2020,VT,0,0,1,985,0,22
31-10-2020,WA,7,55,114,20017,52,1245
31-10-2020,WI,63,229,349,9575,0,5808
31-10-2020,WV,6,0,73,8722,26,470
31-10-2020,WY,0,-1,0,307,0,270
30-10-2020,AK,4,6,0,1678,6,377
30-10-2020,AL,18,204,0,7071,0,1347
30-10-2020,AR,6,36,234,10464,96,1162
30-10-2020,AZ,16,164,188,11912,99,1565
30-10-2020,CA,30,0,772,116738,0,4014
30-10-2020,CO,10,88,0,8846,0,2412
30-10-2020,CT,7,0,0,29931,0,761
30-10-2020,DC,1,0,30,4196,10,70
30-10-2020,DE,15,0,22,1906,0,198
30-10-2020,FL,73,178,0,0,0,5383
30-10-2020,GA,32,90,0,41768,0,1377
30-10-2020,GU,1,0,14,565,4,79
30-10-2020,HI,2,9,15,0,8,77
30-10-2020,IA,13,0,152,3185,55,2203
30-10-2020,ID,16,35,72,2018,0,961
30-10-2020,IL,49,0,673,88168,288,8489
30-10-2020,IN,26,216,517,10527,170,3163
30-10-2020,KS,22,80,145,6613,53,3136
30-10-2020,KY,15,29,241,33470,0,1937
30-10-2020,LA,11,0,0,11441,79,433
30-10-2020,MA,24,18,106,18760,47,1582
30-10-2020,MD,10,52,126,8743,0,927
30-10-2020,ME,0,3,5,11398,1,103
30-10-2020,MI,12,0,398,58021,167,3345
30-10-2020,MN,18,128,176,13250,0,3154
30-10-2020,MO,26,0,479,6158,200,2507
30-10-2020,MS,18,0,173,0,72,749
30-10-2020,MT,27,15,0,3959,0,1063
30-10-2020,NC,49,0,343,41639,0,2809
30-10-2020,ND,13,39,44,1065,0,1378
30-10-2020,NE,9,27,0,3764,0,1605
30-10-2020,NH,0,2,0,108,0,116
30-10-2020,NJ,7,64,221,0,79,2398
30-10-2020,NM,13,61,0,7697,0,1005
30-10-2020,NV,8,0,163,3735,56,1232
30-10-2020,NY,12,0,243,144630,116,2255
30-10-2020,OH,16,169,427,45001,226,3845
30-10-2020,OK,20,90,301,14288,0,1302
30-10-2020,OR,2,36,62,7181,23,565
30-10-2020,PA,22,0,0,15155,131,2641
30-10-2020,PR,6,0,60,0,38,574
30-10-2020,RI,6,37,15,2974,9,562
30-10-2020,SC,7,48,196,13615,93,1003
30-10-2020,SD,12,58,0,1583,0,1559
30-10-2020,TN,78,56,428,21838,171,2608
30-10-2020,TX,115,0,1606,75058,0,6631
30-10-2020,UT,3,76,133,7351,0,2292
30-10-2020,VA,7,57,231,21692,107,1456
30-10-2020,VT,0,0,2,556,0,19
30-10-2020,WA,6,84,112,21206,46,1102
30-10-2020,WI,26,142,350,13596,0,5357
30-10-2020,WV,8,0,75,9132,27,524
30-10-2020,WY,0,6,0,0,0,521
29-10-2020,AK,6,8,0,3319,6,350
29-10-2020,AL,3,130,0,5972,0,1443
29-10-2020,AR,19,47,226,11511,95,1072
29-10-2020,AZ,13,13,186,13013,95,1315
29-10-2020,CA,66,0,768,95984,0,4191
29-10-2020,CO,19,89,0,9545,0,1806
29-10-2020,CT,5,0,0,21200,0,1319
29-10-2020,DC,1,0,28,4356,9,101
29-10-2020,DE,1,0,22,1323,0,161
29-10-2020,FL,79,291,0,34210,0,4111
29-10-2020,GA,47,146,0,18932,0,1823
29-10-2020,GU,1,0,14,638,5,83
29-10-2020,HI,-2,8,15,0,12,61
29-10-2020,IA,11,0,135,3562,56,1940
29-10-2020,ID,14,31,72,2160,0,862
29-10-2020,IL,56,0,643,76693,269,6363
29-10-2020,IN,33,196,508,10385,159,3618
29-10-2020,KS,0,0,120,0,40,0
29-10-2020,KY,19,61,234,8356,0,1811
29-10-2020,LA,18,0,0,13002,79,394
29-10-2020,MA,27,22,99,17090,49,1346
29-10-2020,MD,12,61,120,9934,0,962
29-10-2020,ME,0,-1,5,8529,2,80
29-10-2020,MI,47,0,320,48606,153,4109
29-10-2020,MN,32,136,173,16024,0,2867
29-10-2020,MO,29,0,464,6320,179,3061
29-10-2020,MS,8,0,176,40277,68,970
29-10-2020,MT,12,14,0,2250,0,887
29-10-2020,NC,38,0,340,35416,0,2885
29-10-2020,ND,11,28,41,773,0,1228
29-10-2020,NE,8,45,0,2537,0,1169
29-10-2020,NH,4,0,0,2342,0,127
29-10-2020,NJ,8,64,217,47370,79,1973
29-10-2020,NM,3,63,0,10921,0,1078
29-10-2020,NV,3,0,162,-707,64,1075
29-10-2020,NY,19,0,237,165854,114,2499
29-10-2020,OH,19,194,416,47463,226,3590
29-10-2020,OK,20,79,305,9278,0,1041
29-10-2020,OR,7,23,62,3634,19,420
29-10-2020,PA,44,0,0,13582,127,2202
29-10-2020,PR,1,0,63,0,39,752
29-10-2020,RI,3,16,16,2617,9,368
29-10-2020,SC,13,59,202,18861,97,1100
29-10-2020,SD,19,57,0,1218,0,1000
29-10-2020,TN,22,68,432,26370,173,2660
29-10-2020,TX,119,0,1599,73978,0,6826
29-10-2020,UT,10,72,123,8073,0,1837
29-10-2020,VA,20,70,249,19416,108,1429
29-10-2020,VT,0,0,2,977,0,16
29-10-2020,WA,16,25,112,20021,40,1075
29-10-2020,WI,60,193,330,8304,0,5146
29-10-2020,WV,7,0,84,10285,28,402
29-10-2020,WY,10,13,0,3269,0,361
28-10-2020,AK,1,9,0,2818,8,352
28-10-2020,AL,19,142,0,6478,0,1269
28-10-2020,AR,18,79,228,9016,94,961
28-10-2020,AZ,14,75,188,5774,94,1043
28-10-2020,CA,75,0,770,92032,0,4515
28-10-2020,CO,13,76,0,6629,0,1475
28-10-2020,CT,9,0,0,13849,0,490
28-10-2020,DC,0,0,25,2802,8,67
28-10-2020,DE,2,0,22,1655,0,143
28-10-2020,FL,66,212,0,34534,0,4005
28-10-2020,GA,32,114,0,18863,0,1653
28-10-2020,GU,2,0,13,571,6,48
28-10-2020,HI,3,6,15,0,12,64
28-10-2020,IA,21,0,136,2561,51,1781
28-10-2020,ID,5,36,75,1370,0,882
28-10-2020,IL,51,0,600,64642,243,6110
28-10-2020,IN,33,209,470,8000,166,2548
28-10-2020,KS,31,106,120,3733,40,3369
28-10-2020,KY,14,61,235,8741,0,1857
28-10-2020,LA,18,0,0,14026,80,1098
28-10-2020,MA,36,53,106,17508,49,1181
28-10-2020,MD,7,51,114,7174,0,684
28-10-2020,ME,0,5,7,7441,0,76
28-10-2020,MI,21,0,320,50942,153,3590
28-10-2020,MN,19,126,166,7518,0,1908
28-10-2020,MO,32,0,451,4916,173,1915
28-10-2020,MS,19,0,157,34443,62,1000
28-10-2020,MT,20,53,0,2528,0,620
28-10-2020,NC,34,0,329,30025,0,2253
28-10-2020,ND,12,41,41,551,0,818
28-10-2020,NE,17,30,0,3386,0,877
28-10-2020,NH,3,4,0,1597,0,110
28-10-2020,NJ,18,71,194,37132,80,2015
28-10-2020,NM,11,52,0,11110,0,657
28-10-2020,NV,10,0,142,2758,56,571
28-10-2020,NY,15,0,236,127629,120,2031
28-10-2020,OH,17,173,416,28826,224,2607
28-10-2020,OK,13,69,305,10647,0,743
28-10-2020,OR,9,20,61,6339,26,372
28-10-2020,PA,22,0,0,14723,114,2228
28-10-2020,PR,5,0,61,0,37,66
28-10-2020,RI,4,27,18,2387,8,499
28-10-2020,SC,34,59,201,7843,95,912
28-10-2020,SD,9,62,0,861,0,1270
28-10-2020,TN,34,78,384,19926,171,2446
28-10-2020,TX,105,0,1636,81735,0,5627
28-10-2020,UT,10,78,117,4992,0,1575
28-10-2020,VA,16,64,252,18829,113,1345
28-10-2020,VT,0,0,0,524,0,11
28-10-2020,WA,16,36,100,-10528,44,1133
28-10-2020,WI,48,174,339,6003,0,4130
28-10-2020,WV,4,0,83,4864,27,358
28-10-2020,WY,0,10,0,0,0,340
27-10-2020,AK,2,1,0,6197,8,388
27-10-2020,AL,26,0,0,4455,0,1115
27-10-2020,AR,24,73,232,7740,89,952
27-10-2020,AZ,16,75,187,8719,100,1158
27-10-2020,CA,43,0,774,141032,0,3188
27-10-2020,CO,10,120,0,6971,0,1433
27-10-2020,CT,6,0,0,12559,0,538
27-10-2020,DC,2,0,26,4254,7,94
27-10-2020,DE,1,0,20,989,0,81
27-10-2020,FL,57,235,0,12687,0,4226
27-10-2020,GA,17,169,0,12012,0,1491
27-10-2020,GU,0,0,16,509,5,82
27-10-2020,HI,0,2,15,0,10,37
27-10-2020,IA,13,0,128,1840,46,857
27-10-2020,ID,7,16,75,2012,0,697
27-10-2020,IL,46,0,595,58074,241,4000
27-10-2020,IN,51,159,494,6327,156,1983
27-10-2020,KS,0,0,103,0,39,0
27-10-2020,KY,18,52,233,10072,0,1771
27-10-2020,LA,18,0,0,19789,91,922
27-10-2020,MA,7,0,109,12702,47,1260
27-10-2020,MD,9,40,105,8826,0,897
27-10-2020,ME,0,2,5,7076,0,57
27-10-2020,MI,33,0,320,38407,146,2675
27-10-2020,MN,15,141,165,5602,0,2164
27-10-2020,MO,28,0,449,6761,162,1695
27-10-2020,MS,20,0,159,0,63,854
27-10-2020,NC,41,0,329,15710,0,2141
27-10-2020,ND,14,41,37,829,0,903
27-10-2020,NE,7,29,0,2224,0,702
27-10-2020,NH,0,3,0,1186,0,134
27-10-2020,NJ,14,104,182,27932,68,2081
27-10-2020,NM,4,56,0,3914,0,583
27-10-2020,NV,7,0,144,2870,58,730
27-10-2020,NY,16,0,233,109627,120,1991
27-10-2020,OH,22,198,418,44432,225,2509
27-10-2020,OK,22,132,286,29043,0,1010
27-10-2020,OR,2,57,49,4699,22,335
27-10-2020,PA,23,0,0,13093,110,2751
27-10-2020,PR,4,0,59,0,38,263
27-10-2020,RI,4,21,14,3156,8,421
27-10-2020,SC,19,50,188,10716,93,1078
27-10-2020,SD,0,30,0,1082,0,989
27-10-2020,TN,44,77,393,14898,162,1908
27-10-2020,TX,81,0,1601,80034,0,7292
27-10-2020,UT,4,67,111,5448,0,1145
27-10-2020,VA,19,60,230,17182,106,1134
27-10-2020,VT,0,0,0,858,0,31
27-10-2020,WA,25,42,88,11622,37,348
27-10-2020,WI,71,220,339,11266,0,5501
27-10-2020,WV,8,0,74,6878,26,483
27-10-2020,WY,0,10,0,0,0,329
26-10-2020,AK,0,3,0,10525,9,350
26-10-2020,AL,0,379,0,4208,0,967
26-10-2020,AR,21,50,255,6315,97,612
26-10-2020,AZ,1,11,179,7615,97,801
26-10-2020,CA,12,0,735,191963,0,2981
26-10-2020,CO,3,36,0,16905,0,2211
26-10-2020,CT,12,0,0,90146,0,2047
26-10-2020,DC,0,0,23,1913,12,45
26-10-2020,DE,4,0,19,2523,0,207
26-10-2020,FL,20,76,0,28649,0,3336
26-10-2020,GA,18,19,0,15398,0,958
26-10-2020,GU,4,0,17,840,6,120
26-10-2020,HI,0,0,15,0,10,119
26-10-2020,IA,14,0,129,2215,45,747
26-10-2020,ID,1,22,75,1646,0,650
26-10-2020,IL,17,0,589,52535,238,4729
26-10-2020,IN,13,138,500,6790,164,1974
26-10-2020,KS,1,62,103,7223,39,2446
26-10-2020,KY,3,30,253,22528,0,924
26-10-2020,LA,17,0,0,4832,71,227
26-10-2020,MA,17,18,105,18870,43,1212
26-10-2020,MD,3,62,112,8877,0,565
26-10-2020,ME,0,2,5,14211,0,53
26-10-2020,MI,30,0,320,68340,140,4057
26-10-2020,MN,4,77,149,12009,0,1570
26-10-2020,MO,5,0,481,5582,174,1527
26-10-2020,MS,8,196,157,0,66,675
26-10-2020,NC,13,0,332,26817,0,1643
26-10-2020,ND,6,20,38,546,0,532
26-10-2020,NE,1,13,0,1826,0,582
26-10-2020,NH,2,2,0,1502,0,69
26-10-2020,NJ,7,23,178,68136,75,1495
26-10-2020,NM,9,44,0,5355,0,723
26-10-2020,NV,1,0,148,2977,64,475
26-10-2020,NY,12,0,237,80926,118,1191
26-10-2020,OH,11,140,408,34090,216,2116
26-10-2020,OK,2,22,305,0,0,663
26-10-2020,OR,0,0,53,3746,21,362
26-10-2020,PA,7,0,0,11453,108,1407
26-10-2020,PR,3,0,58,0,45,461
26-10-2020,RI,1,0,14,1305,8,167
26-10-2020,SC,21,12,201,25995,93,823
26-10-2020,SD,0,17,0,626,0,538
26-10-2020,TN,32,44,366,20420,161,2279
26-10-2020,TX,10,0,1545,21895,0,4700
26-10-2020,UT,2,53,112,4362,0,1201
26-10-2020,VA,2,27,230,14549,114,904
26-10-2020,VT,0,0,0,415,0,9
26-10-2020,WA,0,0,100,0,43,589
26-10-2020,WI,11,84,329,9866,0,3011
26-10-2020,WV,1,0,71,12852,23,317
26-10-2020,WY,9,7,0,0,0,436
25-10-2020,AK,0,2,0,6705,9,518
25-10-2020,AL,0,0,0,5863,0,1079
25-10-2020,AR,15,11,244,7315,91,797
25-10-2020,AZ,5,43,181,11512,91,1391
25-10-2020,CA,34,0,722,173487,0,5219
25-10-2020,CO,5,24,0,10390,0,1689
25-10-2020,CT,0,0,0,0,0,0
25-10-2020,DC,0,0,21,4618,8,61
25-10-2020,DE,1,0,21,1951,0,114
25-10-2020,FL,12,82,0,12277,0,2348
25-10-2020,GA,1,22,0,17604,0,1318
25-10-2020,GU,0,0,17,213,6,41
25-10-2020,HI,3,8,15,0,10,89
25-10-2020,IA,3,0,119,2799,42,1143
25-10-2020,ID,10,22,66,1688,0,1021
25-10-2020,IL,24,0,565,68035,214,4062
25-10-2020,IN,12,140,500,8984,165,2153
25-10-2020,KS,0,0,2,0,41,0
25-10-2020,KY,3,0,208,0,0,1462
25-10-2020,LA,17,0,0,25297,66,972
25-10-2020,MA,25,16,109,15923,45,1077
25-10-2020,MD,5,52,103,11210,0,792
25-10-2020,ME,0,2,0,0,0,64
25-10-2020,MI,0,0,273,0,121,0
25-10-2020,MN,21,67,163,24938,0,1680
25-10-2020,MO,4,0,484,6782,167,2043
25-10-2020,MS,0,0,154,0,65,0
25-10-2020,NC,13,0,321,33569,0,1807
25-10-2020,ND,8,12,37,897,0,849
25-10-2020,NE,4,16,0,2446,0,705
25-10-2020,NH,0,1,0,2436,0,90
25-10-2020,NJ,4,25,164,44859,72,1407
25-10-2020,NM,2,38,0,8926,0,823
25-10-2020,NV,5,0,134,3271,51,891
25-10-2020,NY,12,0,227,119198,118,1632
25-10-2020,OH,0,89,377,47379,195,2309
25-10-2020,OK,4,26,305,0,0,1051
25-10-2020,OR,4,0,53,5550,21,391
25-10-2020,PA,12,0,0,14920,115,1666
25-10-2020,PR,7,0,60,0,46,665
25-10-2020,RI,0,11,14,2071,8,274
25-10-2020,SC,9,12,206,25993,95,1337
25-10-2020,SD,9,58,0,1188,0,1062
25-10-2020,TN,31,15,343,38096,138,3500
25-10-2020,TX,48,0,1550,32849,0,4304
25-10-2020,UT,4,52,120,6740,0,1765
25-10-2020,VA,1,35,216,20271,109,999
25-10-2020,VT,0,0,0,771,0,30
25-10-2020,WA,0,49,101,39888,43,835
25-10-2020,WI,10,95,320,10396,0,3778
25-10-2020,WV,1,0,75,7323,24,194
25-10-2020,WY,0,2,0,0,0,236
24-10-2020,AK,0,4,0,-356,8,356
24-10-2020,AL,7,0,0,5064,0,2360
24-10-2020,AR,15,29,242,11643,94,1183
24-10-2020,AZ,4,76,191,11213,87,890
24-10-2020,CA,49,0,744,119941,0,5945
24-10-2020,CO,7,41,0,11426,0,1828
24-10-2020,CT,0,0,0,0,0,0
24-10-2020,DC,0,0,21,5703,6,97
24-10-2020,DE,2,0,22,2004,0,160
24-10-2020,FL,76,174,0,67838,0,4381
24-10-2020,GA,42,97,0,16641,0,1846
24-10-2020,GU,2,0,17,300,6,34
24-10-2020,HI,3,12,18,0,11,140
24-10-2020,IA,11,0,130,4830,49,1640
24-10-2020,ID,9,24,66,2078,0,1073
24-10-2020,IL,63,0,560,77356,222,6161
24-10-2020,IN,26,129,481,9994,152,2741
24-10-2020,KS,0,0,2,0,41,0
24-10-2020,KY,8,49,208,20995,0,1732
24-10-2020,LA,0,0,0,0,65,0
24-10-2020,MA,9,20,114,18040,45,1203
24-10-2020,MD,13,55,109,10837,0,796
24-10-2020,ME,0,0,0,0,0,42
24-10-2020,MI,38,0,273,50615,121,3490
24-10-2020,MN,14,106,163,7611,0,2259
24-10-2020,MO,113,0,522,7781,175,2918
24-10-2020,MS,17,0,154,0,65,1212
24-10-2020,NC,30,0,338,43178,0,2584
24-10-2020,ND,8,17,41,1031,0,967
24-10-2020,NE,4,34,0,3742,0,1225
24-10-2020,NH,2,0,0,2796,0,126
24-10-2020,NJ,8,40,171,0,72,2206
24-10-2020,NM,5,70,0,8739,0,872
24-10-2020,NV,5,0,134,1914,51,1146
24-10-2020,NY,13,0,231,154879,113,2061
24-10-2020,OH,22,140,383,45518,200,2858
24-10-2020,OK,11,95,305,19328,0,1829
24-10-2020,OR,3,29,53,8662,21,538
24-10-2020,PA,29,0,0,14189,126,2043
24-10-2020,PR,3,0,60,0,43,116
24-10-2020,RI,6,71,15,2760,9,465
24-10-2020,SC,16,51,200,10791,97,792
24-10-2020,SD,10,42,0,1739,0,939
24-10-2020,TN,24,44,403,24071,162,2574
24-10-2020,TX,81,0,1513,62958,0,6499
24-10-2020,UT,1,58,110,6989,0,1608
24-10-2020,VA,39,58,220,16117,117,1088
24-10-2020,VT,0,0,0,1613,0,28
24-10-2020,WA,7,48,114,21836,48,849
24-10-2020,WI,29,199,276,13558,0,4673
24-10-2020,WV,0,0,71,5013,24,320
24-10-2020,WY,0,0,0,0,0,260
23-10-2020,AK,0,14,0,3789,7,248
23-10-2020,AL,16,147,0,8105,0,3852
23-10-2020,AR,10,152,237,10920,92,1337
23-10-2020,AZ,6,29,172,11984,85,976
23-10-2020,CA,73,0,754,118382,0,6141
23-10-2020,CO,13,79,0,9351,0,1350
23-10-2020,CT,8,0,0,22802,0,679
23-10-2020,DC,0,0,23,6246,8,72
23-10-2020,DE,8,0,25,1894,0,159
23-10-2020,FL,74,190,0,40124,0,3618
23-10-2020,GA,37,120,0,37865,0,2224
23-10-2020,GU,0,0,17,534,6,85
23-10-2020,HI,3,12,18,0,13,102
23-10-2020,IA,19,0,134,3430,49,1249
23-10-2020,ID,7,36,54,2110,0,950
23-10-2020,IL,41,0,511,78382,197,5000
23-10-2020,IN,27,194,433,8764,152,2467
23-10-2020,KS,23,78,2,8979,41,1774
23-10-2020,KY,16,55,205,17703,0,1449
23-10-2020,LA,21,0,0,19379,65,699
23-10-2020,MA,20,24,125,14793,43,1070
23-10-2020,MD,8,47,122,11227,0,712
23-10-2020,ME,0,0,0,6870,0,31
23-10-2020,MI,20,0,273,54977,121,2046
23-10-2020,MN,13,112,163,9637,0,1711
23-10-2020,MO,31,0,215,5033,172,1811
23-10-2020,MS,7,0,158,0,70,795
23-10-2020,NC,32,0,325,32924,0,2716
23-10-2020,ND,18,37,44,1123,0,896
23-10-2020,NE,11,42,0,3792,0,977
23-10-2020,NH,1,0,0,2893,0,118
23-10-2020,NJ,10,12705,212,39328,73,1315
23-10-2020,NM,7,41,0,9543,0,791
23-10-2020,NV,2,0,134,5739,51,813
23-10-2020,NY,11,0,223,139871,109,1637
23-10-2020,OH,23,184,370,43750,195,2518
23-10-2020,OK,13,95,313,19091,0,1373
23-10-2020,OR,11,16,55,5699,21,367
23-10-2020,PA,33,0,0,15789,122,2219
23-10-2020,PR,8,0,51,0,39,1152
23-10-2020,RI,4,10,13,4024,9,524
23-10-2020,SC,22,59,191,17086,96,1064
23-10-2020,SD,9,59,0,1371,0,1185
23-10-2020,TN,65,80,414,38555,164,3606
23-10-2020,TX,89,0,1511,72284,0,6472
23-10-2020,UT,4,59,109,6051,0,1960
23-10-2020,VA,15,67,233,19419,113,1180
23-10-2020,VT,0,0,0,1135,0,30
23-10-2020,WA,3,34,103,19171,49,785
23-10-2020,WI,49,183,332,13426,0,4643
23-10-2020,WV,4,0,68,4871,18,335
23-10-2020,WY,0,19,0,1864,0,426
22-10-2020,AK,0,6,0,1330,5,239
22-10-2020,AL,38,118,0,5246,0,2536
22-10-2020,AR,21,0,236,11889,91,1202
22-10-2020,AZ,5,118,164,10205,92,994
22-10-2020,CA,162,0,758,62691,0,2940
22-10-2020,CO,4,98,0,8584,0,1373
22-10-2020,CT,2,214,0,21635,0,502
22-10-2020,DC,0,0,23,2953,9,39
22-10-2020,DE,0,0,25,1426,0,153
22-10-2020,FL,162,425,0,46290,0,5461
22-10-2020,GA,25,153,0,27434,0,1785
22-10-2020,GU,0,0,15,956,7,88
22-10-2020,HI,14,8,18,0,15,77
22-10-2020,IA,17,0,135,4293,53,1435
22-10-2020,ID,11,50,54,1648,0,987
22-10-2020,IL,42,0,525,76035,212,4942
22-10-2020,IN,42,141,433,10406,143,2850
22-10-2020,KS,0,0,1,0,45,0
22-10-2020,KY,17,40,214,28111,0,1303
22-10-2020,LA,9,0,0,18984,64,772
22-10-2020,MA,30,26,103,16980,38,1049
22-10-2020,MD,12,54,125,10605,0,743
22-10-2020,ME,0,3,0,6535,0,37
22-10-2020,MI,46,0,273,45828,112,2204
22-10-2020,MN,20,79,154,12822,0,1561
22-10-2020,MO,16,0,240,22744,163,1854
22-10-2020,MS,8,0,157,0,68,958
22-10-2020,NC,50,0,333,33232,0,2400
22-10-2020,ND,0,27,38,1209,0,1048
22-10-2020,NE,11,35,0,3718,0,899
22-10-2020,NH,1,2,0,4828,0,77
22-10-2020,NJ,18,76,187,32327,74,1444
22-10-2020,NM,3,49,0,10401,0,662
22-10-2020,NV,4,0,161,3693,53,789
22-10-2020,NY,15,0,209,133713,106,1628
22-10-2020,OH,12,159,345,41187,172,2425
22-10-2020,OK,11,93,297,11235,0,1628
22-10-2020,OR,2,25,57,4311,21,307
22-10-2020,PA,30,0,0,17543,110,2063
22-10-2020,PR,9,0,53,0,44,87
22-10-2020,RI,4,25,13,3151,8,471
22-10-2020,SC,47,40,185,14674,91,1128
22-10-2020,SD,14,38,0,1223,0,973
22-10-2020,TN,41,68,388,18033,167,2046
22-10-2020,TX,85,0,1454,75127,0,6291
22-10-2020,UT,6,73,110,7691,0,1543
22-10-2020,VA,9,63,218,18900,120,1332
22-10-2020,VT,0,0,0,871,0,16
22-10-2020,WA,4,25,92,22941,43,918
22-10-2020,WI,23,151,324,12082,0,3632
22-10-2020,WV,5,0,63,8231,21,323
22-10-2020,WY,7,0,0,0,0,271
21-10-2020,AK,1,6,0,391,8,224
21-10-2020,AL,0,249,0,7948,0,0
21-10-2020,AR,23,98,241,10119,94,1155
21-10-2020,AZ,17,101,171,9117,91,975
21-10-2020,CA,35,0,763,100362,0,3707
