,date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
2102,2020-12-09,NC,56,0,577.0,47499,0.0,6495
2103,2020-12-09,ND,16,88,41.0,272,0.0,473
2104,2020-12-09,NE,41,45,0.0,2504,0.0,1476
2105,2020-12-09,NH,4,2,0.0,2681,0.0,969
2106,2020-12-09,NJ,116,256,630.0,134748,412.0,5119
2107,2020-12-09,NM,34,74,0.0,0,0.0,1748
2108,2020-12-09,NV,25,0,371.0,3759,252.0,3053
2109,2020-12-09,NY,97,0,952.0,183995,521.0,10600
2110,2020-12-09,OH,84,464,1229.0,40210,747.0,10094
2111,2020-12-09,OK,23,244,465.0,16945,0.0,2307
2112,2020-12-09,OR,35,52,136.0,20205,59.0,1294
2113,2020-12-09,PA,220,0,1191.0,12870,675.0,8703
2114,2020-12-09,PR,13,0,95.0,0,105.0,646
2115,2020-12-09,RI,14,83,42.0,3911,24.0,1232
2116,2020-12-09,SC,27,81,275.0,12963,128.0,2490
2117,2020-12-09,SD,36,53,102.0,1064,56.0,985
2118,2020-12-09,TN,62,85,681.0,36814,556.0,8213
2119,2020-12-09,TX,273,0,2647.0,70227,0.0,13606
2120,2020-12-09,UT,23,102,223.0,5956,0.0,2574
2121,2020-12-09,VA,21,125,436.0,24043,200.0,4398
2123,2020-12-09,VT,1,0,2.0,1049,0.0,105
2124,2020-12-09,WA,26,145,294.0,29413,141.0,3650
2125,2020-12-09,WI,88,215,326.0,8107,0.0,4171
2126,2020-12-09,WV,31,0,180.0,12495,77.0,1402
2127,2020-12-09,WY,19,9,0.0,395,0.0,410
2128,2020-12-08,AK,0,22,0.0,6276,21.0,562
2129,2020-12-08,AL,50,279,0.0,9299,0.0,4436
2130,2020-12-08,AR,39,132,394.0,8988,182.0,2283
2132,2020-12-08,AZ,23,252,744.0,7199,487.0,12314
2133,2020-12-08,CA,112,0,2526.0,273152,0.0,23272
2134,2020-12-08,CO,14,53,0.0,10429,0.0,3971
2136,2020-12-08,DC,0,0,55.0,6277,24.0,270
2137,2020-12-08,DE,10,0,41.0,2157,0.0,753
2138,2020-12-08,FL,98,307,0.0,32172,0.0,7801
2139,2020-12-08,GA,22,191,0.0,30697,0.0,3686
2140,2020-12-08,GU,0,0,10.0,170,8.0,7
2141,2020-12-08,HI,0,2,17.0,0,12.0,53
2142,2020-12-08,IA,201,0,191.0,1254,111.0,830
2143,2020-12-08,ID,20,60,89.0,1247,0.0,1383
2144,2020-12-08,IL,168,0,1071.0,87915,626.0,7910
2145,2020-12-08,IN,126,386,955.0,8954,399.0,5385
2146,2020-12-08,KS,0,0,171.0,0,86.0,0
2147,2020-12-08,KY,20,104,416.0,12410,207.0,3076
2148,2020-12-08,LA,45,0,0.0,26136,165.0,2426
2149,2020-12-08,MA,41,0,310.0,14946,166.0,4122
2150,2020-12-08,MD,51,162,396.0,13814,0.0,2632
2151,2020-12-08,ME,12,22,52.0,5669,17.0,274
2152,2020-12-08,MI,203,0,849.0,53857,512.0,6676
2153,2020-12-08,MN,22,236,359.0,7221,0.0,3051
2154,2020-12-08,MO,161,0,623.0,4241,344.0,3250
2156,2020-12-08,MS,56,0,288.0,0,168.0,1732
2157,2020-12-08,MT,21,34,79.0,3360,41.0,755
2158,2020-12-08,NC,45,0,573.0,44415,0.0,4670
2159,2020-12-08,ND,42,0,45.0,0,0.0,582
2160,2020-12-08,NE,31,57,0.0,1529,0.0,1293
2161,2020-12-08,NH,0,0,0.0,2271,0.0,807
2162,2020-12-08,NJ,90,259,670.0,53494,422.0,6319
2163,2020-12-08,NM,33,116,0.0,7982,0.0,1255
2164,2020-12-08,NV,40,0,385.0,2205,235.0,2694
2165,2020-12-08,NY,75,0,906.0,153129,493.0,9335
2166,2020-12-08,OH,81,657,1210.0,40355,744.0,25721
2167,2020-12-08,OK,11,19,469.0,30144,0.0,2297
2168,2020-12-08,OR,12,153,128.0,62256,65.0,1292
2169,2020-12-08,PA,169,0,1160.0,16441,659.0,10170
2170,2020-12-08,PR,3,0,104.0,0,108.0,694
2171,2020-12-08,RI,22,94,43.0,2677,25.0,1249
2172,2020-12-08,SC,6,31,276.0,24160,118.0,2302
2173,2020-12-08,SD,1,49,94.0,690,63.0,538
2174,2020-12-08,TN,100,139,678.0,25540,332.0,6019
2175,2020-12-08,TX,181,0,2646.0,103011,0.0,19842
2176,2020-12-08,UT,23,107,220.0,3927,0.0,2333
2177,2020-12-08,VA,52,111,435.0,20690,196.0,3860
2179,2020-12-08,VT,4,0,4.0,73,0.0,100
2180,2020-12-08,WA,16,152,281.0,14757,135.0,1182
2181,2020-12-08,WI,81,214,325.0,5477,0.0,4620
2182,2020-12-08,WV,29,0,187.0,9419,80.0,932
2183,2020-12-08,WY,0,10,0.0,873,0.0,490
2184,2020-12-07,AK,3,6,0.0,3888,24.0,476
2185,2020-12-07,AL,3,713,0.0,4658,0.0,2352
2186,2020-12-07,AR,53,44,382.0,8919,182.0,1118
2188,2020-12-07,AZ,0,25,736.0,16891,459.0,1567
2189,2020-12-07,CA,59,0,2470.0,273570,0.0,24735
2190,2020-12-07,CO,2,36,0.0,11470,0.0,4037
2192,2020-12-07,DC,4,0,51.0,4268,24.0,183
2193,2020-12-07,DE,0,0,37.0,2963,0.0,799
2194,2020-12-07,FL,106,155,0.0,30952,0.0,7537
2195,2020-12-07,GA,45,231,0.0,40147,0.0,4861
2196,2020-12-07,GU,0,0,10.0,1847,8.0,15
2197,2020-12-07,HI,0,0,14.0,0,17.0,81
2198,2020-12-07,IA,35,0,200.0,1387,120.0,677
2199,2020-12-07,ID,3,16,105.0,1684,0.0,805
2200,2020-12-07,IL,100,0,1123.0,68878,648.0,8691
2201,2020-12-07,IN,42,276,954.0,8429,393.0,5661
2202,2020-12-07,KS,70,92,171.0,10408,86.0,5730
2203,2020-12-07,KY,10,58,410.0,35857,210.0,1960
2204,2020-12-07,LA,23,0,0.0,9728,161.0,1013
2205,2020-12-07,MA,31,0,302.0,11043,153.0,2481
2206,2020-12-07,MD,19,164,388.0,15105,0.0,2302
2207,2020-12-07,ME,0,13,52.0,22017,17.0,427
2208,2020-12-07,MI,101,0,840.0,83838,515.0,9824
2209,2020-12-07,MN,21,125,362.0,20452,0.0,5290
2210,2020-12-07,MO,2,0,599.0,4828,355.0,2658
2212,2020-12-07,MS,0,217,287.0,43905,170.0,1263
2213,2020-12-07,MT,6,39,77.0,3833,40.0,716
2214,2020-12-07,NC,17,0,528.0,40167,0.0,4372
2215,2020-12-07,ND,9,16,45.0,445,0.0,387
2216,2020-12-07,NE,11,15,0.0,2098,0.0,1266
2217,2020-12-07,NH,2,0,0.0,2378,0.0,1045
2218,2020-12-07,NJ,15,104,637.0,0,391.0,4137
2219,2020-12-07,NM,7,86,0.0,10440,0.0,1859
2220,2020-12-07,NV,4,0,379.0,3997,227.0,2448
2221,2020-12-07,NY,83,0,872.0,144985,464.0,7302
2222,2020-12-07,OH,63,336,1163.0,42345,711.0,9273
2223,2020-12-07,OK,15,254,472.0,0,0.0,1903
2224,2020-12-07,OR,6,0,127.0,0,59.0,1253
2225,2020-12-07,PA,42,0,1115.0,14247,614.0,6330
2226,2020-12-07,PR,11,0,106.0,0,88.0,951
2227,2020-12-07,RI,11,0,45.0,2169,30.0,844
2228,2020-12-07,SC,13,35,243.0,24122,108.0,2553
2229,2020-12-07,SD,0,37,98.0,691,62.0,509
2230,2020-12-07,TN,66,45,666.0,34994,333.0,8136
2231,2020-12-07,TX,33,0,2631.0,30919,0.0,9491
2232,2020-12-07,UT,10,74,215.0,5144,0.0,2231
2233,2020-12-07,VA,8,61,403.0,26804,180.0,3817
2235,2020-12-07,VT,2,0,6.0,1356,0.0,65
2236,2020-12-07,WA,0,69,274.0,7501,135.0,1773
2237,2020-12-07,WI,21,70,326.0,5751,0.0,2322
2238,2020-12-07,WV,3,0,176.0,11089,83.0,1131
2239,2020-12-07,WY,23,49,0.0,1690,0.0,668
2240,2020-12-06,AK,0,0,0.0,9788,21.0,757
2241,2020-12-06,AL,12,0,0.0,5769,0.0,2288
2242,2020-12-06,AR,40,21,374.0,13244,179.0,1542
2244,2020-12-06,AZ,25,242,714.0,15661,462.0,5376
2245,2020-12-06,CA,85,0,2393.0,262996,0.0,30075
2246,2020-12-06,CO,-1,24,0.0,34610,0.0,3234
2248,2020-12-06,DC,2,0,50.0,6982,23.0,264
2249,2020-12-06,DE,11,0,39.0,2340,0.0,816
2250,2020-12-06,FL,96,145,0.0,41197,0.0,8175
2251,2020-12-06,GA,13,38,0.0,8047,0.0,1805
2252,2020-12-06,GU,0,0,10.0,0,6.0,27
2253,2020-12-06,HI,1,0,14.0,0,17.0,104
2254,2020-12-06,IA,16,0,195.0,2588,122.0,1499
2255,2020-12-06,ID,0,30,105.0,1810,0.0,1339
2256,2020-12-06,IL,99,0,1103.0,71940,643.0,7598
2257,2020-12-06,IN,35,351,961.0,11103,368.0,6598
2258,2020-12-06,KS,0,0,283.0,0,123.0,0
2259,2020-12-06,KY,10,0,401.0,0,226.0,2567
2260,2020-12-06,LA,36,0,0.0,37603,162.0,3946
2261,2020-12-06,MA,51,0,298.0,19821,139.0,4827
2262,2020-12-06,MD,26,183,393.0,14799,0.0,2643
2263,2020-12-06,ME,0,8,45.0,0,17.0,221
2264,2020-12-06,MI,0,0,855.0,0,513.0,0
2265,2020-12-06,MN,64,174,367.0,19757,0.0,5581
2266,2020-12-06,MO,11,0,625.0,6658,368.0,3876
2268,2020-12-06,MS,12,0,286.0,0,165.0,1473
2269,2020-12-06,MT,2,21,77.0,4825,44.0,806
2270,2020-12-06,NC,27,0,515.0,58224,0.0,6438
2271,2020-12-06,ND,6,12,48.0,478,0.0,488
2272,2020-12-06,NE,8,41,0.0,6185,0.0,2243
2273,2020-12-06,NH,5,2,0.0,2804,0.0,633
2274,2020-12-06,NJ,15,95,622.0,0,396.0,6632
2275,2020-12-06,NM,11,54,0.0,11827,0.0,1232
2276,2020-12-06,NV,14,0,382.0,4379,214.0,2511
2277,2020-12-06,NY,60,0,850.0,196130,464.0,9702
2278,2020-12-06,OH,13,274,1215.0,51453,725.0,7592
2279,2020-12-06,OK,22,-9,472.0,0,0.0,3241
2280,2020-12-06,OR,24,0,127.0,0,59.0,1806
2281,2020-12-06,PA,69,0,1107.0,17396,587.0,8630
2282,2020-12-06,PR,7,0,107.0,0,102.0,1139
2283,2020-12-06,RI,8,55,45.0,2913,30.0,1030
2284,2020-12-06,SC,49,75,243.0,21406,108.0,2864
2285,2020-12-06,SD,19,42,111.0,939,66.0,687
2286,2020-12-06,TN,38,35,690.0,12394,346.0,3072
2287,2020-12-06,TX,92,0,2592.0,49213,0.0,10380
2288,2020-12-06,UT,0,57,213.0,6450,0.0,2563
2289,2020-12-06,VA,3,40,395.0,52984,187.0,3880
2291,2020-12-06,VT,0,0,4.0,2008,0.0,121
2292,2020-12-06,WA,0,202,274.0,12196,136.0,3080
2293,2020-12-06,WI,18,90,371.0,7773,0.0,3149
2294,2020-12-06,WV,9,0,174.0,6619,77.0,1425
2295,2020-12-06,WY,0,9,0.0,0,0.0,376
2296,2020-12-05,AK,1,5,0.0,15940,24.0,922
2297,2020-12-05,AL,46,0,0.0,8058,0.0,3390
2298,2020-12-05,AR,34,51,359.0,11959,178.0,2245
2300,2020-12-05,AZ,40,268,701.0,16875,431.0,6799
2301,2020-12-05,CA,209,0,2265.0,201429,0.0,25068
2302,2020-12-05,CO,19,82,0.0,0,0.0,5125
2304,2020-12-05,DC,2,0,54.0,8753,22.0,392
2305,2020-12-05,DE,0,0,36.0,1845,0.0,698
2306,2020-12-05,FL,91,231,0.0,42210,0.0,10198
2307,2020-12-05,GA,68,218,0.0,27463,0.0,3717
2308,2020-12-05,GU,0,0,9.0,0,6.0,18
2309,2020-12-05,HI,5,10,14.0,0,17.0,133
2310,2020-12-05,IA,62,0,204.0,3286,117.0,1655
2311,2020-12-05,ID,18,71,105.0,1764,0.0,1911
2312,2020-12-05,IL,235,0,1134.0,92791,694.0,9887
2313,2020-12-05,IN,85,344,961.0,12306,368.0,7690
2314,2020-12-05,KS,0,0,283.0,0,123.0,0
2315,2020-12-05,KY,23,118,401.0,29028,226.0,3872
2316,2020-12-05,LA,0,0,0.0,0,154.0,0
2317,2020-12-05,MA,43,0,283.0,22950,138.0,5619
2318,2020-12-05,MD,30,156,379.0,16700,0.0,3193
2319,2020-12-05,ME,3,9,45.0,0,17.0,283
2320,2020-12-05,MI,204,0,855.0,58590,513.0,6308
2321,2020-12-05,MN,75,231,367.0,12161,0.0,6308
2322,2020-12-05,MO,59,0,631.0,6927,361.0,5001
2324,2020-12-05,MS,33,0,286.0,0,165.0,1942
2325,2020-12-05,MT,7,5,84.0,6688,47.0,633
2326,2020-12-05,NC,49,0,508.0,55309,0.0,6018
2327,2020-12-05,ND,18,26,47.0,767,0.0,615
2328,2020-12-05,NE,27,27,0.0,2432,0.0,1615
2329,2020-12-05,NH,7,3,0.0,3426,0.0,448
2330,2020-12-05,NJ,51,198,628.0,92960,384.0,6048
2331,2020-12-05,NM,32,83,0.0,12613,0.0,1921
2332,2020-12-05,NV,29,0,382.0,7047,214.0,3194
2333,2020-12-05,NY,72,0,825.0,204640,435.0,10761
2334,2020-12-05,OH,64,286,1163.0,56754,702.0,10469
2335,2020-12-05,OK,14,179,472.0,26060,0.0,4370
2336,2020-12-05,OR,30,56,127.0,41556,59.0,2174
2337,2020-12-05,PA,149,0,1066.0,18319,573.0,12884
2338,2020-12-05,PR,12,0,103.0,0,104.0,935
2339,2020-12-05,RI,16,141,42.0,3138,30.0,1807
2340,2020-12-05,SC,21,82,244.0,25800,110.0,3222
2341,2020-12-05,SD,27,45,110.0,951,61.0,906
2342,2020-12-05,TN,29,70,666.0,18798,333.0,4914
2343,2020-12-05,TX,247,0,2663.0,97520,0.0,14391
2344,2020-12-05,UT,14,113,212.0,8539,0.0,3674
2345,2020-12-05,VA,37,139,407.0,46802,183.0,3793
2347,2020-12-05,VT,2,0,4.0,1511,0.0,131
2348,2020-12-05,WA,25,78,274.0,192749,132.0,3138
2349,2020-12-05,WI,92,183,371.0,8629,0.0,5711
2350,2020-12-05,WV,30,0,177.0,25314,85.0,1400
2351,2020-12-05,WY,0,5,0.0,0,0.0,204
2352,2020-12-04,AK,12,11,0.0,9114,23.0,750
2353,2020-12-04,AL,55,269,0.0,7289,0.0,3840
2354,2020-12-04,AR,31,123,373.0,13097,191.0,2827
2356,2020-12-04,AZ,64,282,666.0,16441,412.0,5680
2357,2020-12-04,CA,145,0,2248.0,178818,0.0,22018
2358,2020-12-04,CO,18,183,0.0,13363,0.0,5013
2360,2020-12-04,DC,1,0,51.0,7935,21.0,316
2361,2020-12-04,DE,3,0,37.0,2365,0.0,942
2362,2020-12-04,FL,124,282,0.0,45549,0.0,9898
2363,2020-12-04,GA,77,212,0.0,33408,0.0,4947
2364,2020-12-04,GU,1,0,8.0,555,6.0,17
2365,2020-12-04,HI,10,11,14.0,0,12.0,121
2366,2020-12-04,IA,83,0,209.0,3809,128.0,2267
2367,2020-12-04,ID,23,71,108.0,2178,0.0,1721
2368,2020-12-04,IL,157,0,1153.0,102108,703.0,10526
2369,2020-12-04,IN,89,436,955.0,11419,383.0,7899
2370,2020-12-04,KS,107,127,283.0,7770,123.0,6234
2371,2020-12-04,KY,25,249,409.0,8672,230.0,3592
2372,2020-12-04,LA,24,0,0.0,21534,154.0,3099
2373,2020-12-04,MA,36,0,278.0,21018,134.0,5491
2374,2020-12-04,MD,26,198,367.0,16154,0.0,3792
2375,2020-12-04,ME,4,11,45.0,11550,17.0,290
2376,2020-12-04,MI,82,0,855.0,58936,513.0,9425
2377,2020-12-04,MN,61,205,367.0,18469,0.0,5347
2378,2020-12-04,MO,20,0,659.0,5605,368.0,4053
2380,2020-12-04,MS,37,0,276.0,0,156.0,2480
2381,2020-12-04,MT,5,48,81.0,4867,43.0,1314
2382,2020-12-04,NC,57,0,505.0,47285,0.0,5303
2383,2020-12-04,ND,12,29,48.0,669,0.0,891
2384,2020-12-04,NE,31,54,0.0,2671,0.0,2180
2385,2020-12-04,NH,8,0,0.0,2244,0.0,765
2386,2020-12-04,NJ,46,176,615.0,0,386.0,6426
2387,2020-12-04,NM,33,106,0.0,13396,0.0,2073
2388,2020-12-04,NV,23,0,356.0,2565,204.0,2902
2389,2020-12-04,NY,62,0,795.0,197026,377.0,11271
2390,2020-12-04,OH,129,392,1208.0,68540,714.0,10114
2391,2020-12-04,OK,24,176,482.0,25328,0.0,4827
2392,2020-12-04,OR,20,58,122.0,20279,52.0,1103
2393,2020-12-04,PA,169,0,1065.0,20764,596.0,11763
2394,2020-12-04,PR,18,0,92.0,0,108.0,492
2395,2020-12-04,RI,13,54,45.0,2168,29.0,1415
2396,2020-12-04,SC,30,97,233.0,22849,104.0,2950
2397,2020-12-04,SD,31,52,111.0,765,64.0,1050
2398,2020-12-04,TN,95,78,652.0,21327,325.0,4356
2399,2020-12-04,TX,255,0,2645.0,99949,0.0,16796
2400,2020-12-04,UT,8,104,203.0,9606,0.0,3005
2401,2020-12-04,VA,13,102,413.0,23803,187.0,2877
2403,2020-12-04,VT,2,0,3.0,2268,0.0,73
2404,2020-12-04,WA,50,241,278.0,0,137.0,3312
2405,2020-12-04,WI,69,202,371.0,10350,0.0,5673
2406,2020-12-04,WV,10,0,169.0,15856,92.0,1147
2407,2020-12-04,WY,0,15,0.0,1299,0.0,659
2408,2020-12-03,AK,8,15,0.0,15102,24.0,760
2409,2020-12-03,AL,65,241,0.0,9659,0.0,3531
2410,2020-12-03,AR,33,96,375.0,14118,190.0,2789
2412,2020-12-03,AZ,82,1144,642.0,11949,386.0,5442
2413,2020-12-03,CA,113,0,2147.0,156925,0.0,18591
2414,2020-12-03,CO,127,216,0.0,12178,0.0,6037
2416,2020-12-03,DC,2,0,49.0,8184,17.0,322
2417,2020-12-03,DE,0,0,33.0,2469,0.0,758
2418,2020-12-03,FL,100,258,0.0,39894,0.0,10656
2419,2020-12-03,GA,81,245,0.0,29328,0.0,4373
2420,2020-12-03,GU,0,0,9.0,450,7.0,22
2421,2020-12-03,HI,2,13,20.0,0,15.0,142
2422,2020-12-03,IA,73,0,224.0,3260,131.0,2196
2423,2020-12-03,ID,31,65,108.0,2446,0.0,1429
2424,2020-12-03,IL,228,0,1170.0,95819,693.0,10959
2425,2020-12-03,IN,60,382,987.0,12302,399.0,8460
2426,2020-12-03,KS,0,0,227.0,0,92.0,0
2427,2020-12-03,KY,34,121,415.0,65294,240.0,3836
2428,2020-12-03,LA,23,0,0.0,20659,142.0,2743
2429,2020-12-03,MA,50,258,261.0,25748,137.0,6675
2430,2020-12-03,MD,49,163,364.0,9939,0.0,2044
2431,2020-12-03,ME,2,15,46.0,9149,15.0,346
2432,2020-12-03,MI,193,0,840.0,61820,502.0,7957
2433,2020-12-03,MN,92,245,376.0,14306,0.0,6149
2434,2020-12-03,MO,59,0,659.0,5031,376.0,3998
2436,2020-12-03,MS,28,0,277.0,0,137.0,2168
2437,2020-12-03,MT,9,29,87.0,4718,31.0,782
2438,2020-12-03,NC,44,0,500.0,49058,0.0,5637
2439,2020-12-03,ND,11,22,45.0,1061,0.0,1017
2440,2020-12-03,NE,48,45,0.0,2279,0.0,2336
2441,2020-12-03,NH,7,2,0.0,2766,0.0,593
2442,2020-12-03,NJ,64,242,610.0,38456,366.0,5556
2443,2020-12-03,NM,44,59,0.0,10793,0.0,1899
2444,2020-12-03,NV,48,0,373.0,5225,215.0,2536
2445,2020-12-03,NY,66,0,783.0,193585,373.0,9855
2446,2020-12-03,OH,82,396,1204.0,44123,708.0,8921
2447,2020-12-03,OK,24,195,474.0,16703,0.0,1707
2448,2020-12-03,OR,17,96,113.0,18106,56.0,1506
2449,2020-12-03,PA,187,0,1065.0,19933,588.0,11406
2450,2020-12-03,PR,11,0,98.0,0,106.0,397
2451,2020-12-03,RI,9,57,45.0,2853,31.0,1717
2452,2020-12-03,SC,22,103,261.0,13971,111.0,2228
2453,2020-12-03,SD,38,70,109.0,1012,63.0,1145
2454,2020-12-03,TN,93,100,653.0,16305,310.0,3967
2455,2020-12-03,TX,244,0,2623.0,101937,0.0,17552
2456,2020-12-03,UT,11,125,209.0,6604,0.0,3945
2457,2020-12-03,VA,34,131,411.0,8723,186.0,2023
2459,2020-12-03,VT,1,0,3.0,1614,0.0,224
2460,2020-12-03,WA,45,34,274.0,0,135.0,3401
2461,2020-12-03,WI,70,172,376.0,7354,0.0,5604
2462,2020-12-03,WV,11,0,169.0,10801,89.0,1120
2463,2020-12-03,WY,27,14,0.0,1811,0.0,571
2464,2020-12-02,AK,0,19,0.0,5318,23.0,697
2465,2020-12-02,AL,73,211,0.0,6546,0.0,3928
2466,2020-12-02,AR,10,89,393.0,10306,186.0,2212
2468,2020-12-02,AZ,52,240,642.0,12811,386.0,3840
2469,2020-12-02,CA,113,0,2121.0,117054,0.0,20759
2470,2020-12-02,CO,84,247,0.0,7534,0.0,3862
2472,2020-12-02,DC,5,0,41.0,3919,18.0,157
2473,2020-12-02,DE,2,0,34.0,928,0.0,355
2474,2020-12-02,FL,96,377,0.0,40478,0.0,9890
2475,2020-12-02,GA,52,263,0.0,19946,0.0,4051
2476,2020-12-02,GU,0,0,10.0,417,7.0,31
2477,2020-12-02,HI,0,3,19.0,0,15.0,76
2478,2020-12-02,IA,18,0,226.0,2662,131.0,2375
2479,2020-12-02,ID,31,86,110.0,1424,0.0,1607
2480,2020-12-02,IL,266,0,1190.0,75750,714.0,9757
2481,2020-12-02,IN,109,430,1001.0,8247,407.0,6597
2482,2020-12-02,KS,119,185,298.0,3683,125.0,4615
2483,2020-12-02,KY,37,0,427.0,8825,234.0,3597
2484,2020-12-02,LA,46,0,0.0,60453,134.0,3595
2485,2020-12-02,MA,46,0,264.0,18695,126.0,5027
2486,2020-12-02,MD,42,189,359.0,11427,0.0,2220
2487,2020-12-02,ME,4,16,46.0,10400,15.0,232
2488,2020-12-02,MI,83,0,837.0,38000,509.0,7433
2489,2020-12-02,MN,77,267,354.0,12827,0.0,5165
2490,2020-12-02,MO,37,0,670.0,3109,354.0,2679
2492,2020-12-02,MS,15,0,264.0,0,138.0,2457
2493,2020-12-02,MT,15,53,90.0,1551,45.0,1135
2494,2020-12-02,NC,82,0,508.0,29768,0.0,4199
2495,2020-12-02,ND,12,40,38.0,334,0.0,551
2496,2020-12-02,NE,62,64,0.0,1855,0.0,1787
2497,2020-12-02,NH,9,1,0.0,3255,0.0,566
2498,2020-12-02,NJ,62,440,599.0,38189,354.0,5155
2499,2020-12-02,NM,40,121,0.0,10919,0.0,1544
2500,2020-12-02,NV,35,0,352.0,2542,202.0,2129
2501,2020-12-02,NY,73,0,742.0,184578,373.0,8973
2502,2020-12-02,OH,123,436,1222.0,26978,714.0,7835
2503,2020-12-02,OK,54,285,475.0,17270,0.0,2859
2504,2020-12-02,OR,24,306,120.0,956990,56.0,1223
2505,2020-12-02,PA,194,0,1048.0,16179,565.0,8291
2506,2020-12-02,PR,22,0,99.0,0,88.0,388
2507,2020-12-02,RI,11,62,45.0,2094,28.0,1099
2508,2020-12-02,SC,40,113,250.0,13952,118.0,1923
2509,2020-12-02,SD,47,54,107.0,716,63.0,1291
2510,2020-12-02,TN,50,101,664.0,19057,323.0,4099
2511,2020-12-02,TX,207,0,2544.0,105199,0.0,19222
2512,2020-12-02,UT,16,144,202.0,4875,0.0,4004
2513,2020-12-02,VA,20,158,427.0,8000,188.0,2417
2515,2020-12-02,VT,2,0,4.0,679,0.0,101
2516,2020-12-02,WA,31,25,284.0,0,128.0,4702
2517,2020-12-02,WI,92,197,397.0,6206,0.0,4565
2518,2020-12-02,WV,20,0,164.0,9567,88.0,1087
2519,2020-12-02,WY,0,16,0.0,0,0.0,702
2520,2020-12-01,AK,1,24,0.0,6721,21.0,511
2521,2020-12-01,AL,60,272,0.0,7481,0.0,3376
2522,2020-12-01,AR,10,84,403.0,6854,195.0,1950
2524,2020-12-01,AZ,48,286,597.0,8127,369.0,10322
2525,2020-12-01,CA,70,0,2000.0,123921,0.0,12221
2526,2020-12-01,CO,72,628,0.0,9800,0.0,4405
2528,2020-12-01,DC,5,0,43.0,2020,18.0,133
2529,2020-12-01,DE,5,0,33.0,2219,0.0,689
2530,2020-12-01,FL,82,338,0.0,39477,0.0,8540
2531,2020-12-01,GA,63,239,0.0,21723,0.0,2796
2532,2020-12-01,GU,0,0,10.0,582,4.0,37
2533,2020-12-01,HI,0,1,24.0,0,7.0,43
2534,2020-12-01,IA,28,0,235.0,1188,144.0,988
2535,2020-12-01,ID,9,71,110.0,799,0.0,1214
2536,2020-12-01,IL,146,0,1195.0,103539,721.0,12542
2537,2020-12-01,IN,141,406,990.0,7281,386.0,5396
2538,2020-12-01,KS,0,0,227.0,0,92.0,0
2539,2020-12-01,KY,35,136,441.0,22028,241.0,4127
2540,2020-12-01,LA,35,0,0.0,45406,128.0,5326
2541,2020-12-01,MA,30,0,239.0,15282,130.0,3073
2542,2020-12-01,MD,32,155,350.0,10037,0.0,2765
2543,2020-12-01,ME,20,10,48.0,5691,22.0,219
2544,2020-12-01,MI,195,0,874.0,32742,526.0,6511
2545,2020-12-01,MN,22,320,394.0,6035,0.0,3549
2546,2020-12-01,MO,177,0,656.0,2965,344.0,2929
2548,2020-12-01,MS,29,0,250.0,0,142.0,1141
2549,2020-12-01,MT,17,58,88.0,3867,46.0,1007
2550,2020-12-01,NC,23,0,485.0,24870,0.0,2883
2551,2020-12-01,ND,27,43,35.0,218,0.0,466
2552,2020-12-01,NE,29,39,0.0,2416,0.0,1941
2553,2020-12-01,NH,2,2,0.0,2233,0.0,772
2554,2020-12-01,NJ,90,92,601.0,0,359.0,5443
2555,2020-12-01,NM,21,116,0.0,19144,0.0,2324
2556,2020-12-01,NV,22,0,344.0,4209,198.0,2698
2557,2020-12-01,NY,69,0,718.0,139390,348.0,7285
2558,2020-12-01,OH,119,585,1233.0,45304,693.0,9030
2559,2020-12-01,OK,15,35,461.0,50000,0.0,1737
2560,2020-12-01,OR,7,0,117.0,0,50.0,1311
2561,2020-12-01,PA,180,0,967.0,8396,524.0,5676
2562,2020-12-01,PR,16,0,101.0,0,85.0,775
2563,2020-12-01,RI,7,88,41.0,2646,23.0,1183
2564,2020-12-01,SC,23,33,201.0,16138,84.0,1425
2565,2020-12-01,SD,2,70,106.0,1233,59.0,448
2566,2020-12-01,TN,36,113,646.0,31104,317.0,5693
2567,2020-12-01,TX,170,0,2583.0,118895,0.0,18540
2568,2020-12-01,UT,19,144,205.0,4559,0.0,2510
2569,2020-12-01,VA,31,106,398.0,13437,173.0,2228
2571,2020-12-01,VT,3,0,2.0,1196,0.0,69
2572,2020-12-01,WA,71,136,260.0,0,113.0,1314
2573,2020-12-01,WI,117,277,415.0,6414,0.0,4635
2574,2020-12-01,WV,23,0,166.0,10100,81.0,976
2575,2020-12-01,WY,15,9,0.0,0,0.0,500
2576,2020-11-30,AK,0,3,0.0,4709,27.0,507
2577,2020-11-30,AL,1,668,0.0,2554,0.0,2295
2578,2020-11-30,AR,32,94,407.0,6663,211.0,1112
2580,2020-11-30,AZ,5,218,579.0,16630,352.0,822
2581,2020-11-30,CA,20,0,1919.0,203636,0.0,14034
2582,2020-11-30,CO,34,60,0.0,12038,0.0,4133
2584,2020-11-30,DC,0,0,43.0,4810,17.0,104
2585,2020-11-30,DE,2,0,33.0,1555,0.0,403
2586,2020-11-30,FL,98,161,0.0,29041,0.0,6426
2587,2020-11-30,GA,10,42,0.0,9989,0.0,1532
2588,2020-11-30,GU,0,0,9.0,1134,3.0,34
2589,2020-11-30,HI,0,0,17.0,0,14.0,85
2590,2020-11-30,IA,36,0,224.0,1688,147.0,1143
